hf_index,pair_id,caption,is_balanced_subset,is_audioset_eval
3977,chwqnnaiYXw.wav,"This is a classical music piece. The french horn is playing the main melody in a gentle manner. In the meantime, the piano is playing a backing tune. There is a serene atmosphere to this piece. This music could go well in the soundtrack of a still life TV series. It could also be playing in the background at a classy restaurant.",False,False
3979,cjTrK-kA6x0.wav,"The low quality recording features a short snippet of breathy flute melody at the beginning of the loop, followed by birds chirping and water flowing sounds, due to the fact that it was recorded outdoors. The recording is noisy and in mono.",False,False
3983,cmJj7SxQEp8.wav,This reggae song features a male voice singing the main melody. This is accompanied by percussion playing a reggae beat. The bass plays a single note on the fourth count of each bar. There are no other instruments in this song. This song can be played in a club as a dance song.,False,False
3984,cn-SilfYLZo.wav,"The song is an instrumental. The tempo is medium with footstep like percussion, mysterious bell tones, tremolo effects, string section harmony, crescendoing tones and various percussion hits. The song is suspenseful and ominous. The song is a movie soundtrack with bad audio quality.",False,False
3988,colnyHv9CAA.wav,"This country song features a male voice singing in a Southern accent. The main melody is a typical country melody. This is accompanied by a violin playing backing notes. The guitar strums chords. The double bass plays the root note and lower fifth of the chords. This song has a happy mood. At the end, there are multiple male voices singing one word together. This song can be played in a happy Country Western movie.",False,False
3995,ctJI7pCbxAo.wav,"This pop song features a male voice singing the main melody. Other voices sing backing vocals using the same melody. This is accompanied by programmed percussion playing a dance beat. A wave synth plays a repetitive melody. The bass plays the root notes of the chords. Toward the end of the song, a tabla is played. The mood of this song is happy. This song can be played in a club as a dance song.",False,False
3996,cu0k3Uclp1I.wav,"This is a live recording. We hear a set of Indian bagpipes, otherwise known as mashak, playing a complex motif. There are two singers doing open-mouthed humming in contrasting high and low pitches simultaneously. We hear the applause and cheering of a crowd as well. At the beginning, a male speaker and female speaker each make some comments in a South Asian language.",False,False
3997,d-AcpHG7OjU.wav,This is an instrumental percussion piece recording. There is a drummer playing rudiments in rapid procession on a practice pad. A loud metronome beep can be heard close by. This piece could be used in rudimentary education during drum lessons.,False,False
4001,d20qTsF6ll8.wav,"A male vocalist sings this upbeat retro song. The tempo is medium with an infectious electronic guitar, hard hitting drums, rhythmic acoustic guitar and funky bass. The song is rhythmic, groovy, upbeat, catchy, and energetic. This song is Retro Rock and Roll.",False,False
4004,d61plJ66vE8.wav,"The low quality recording features a fruity male vocal singing over steel drums melody, electric guitar melody, brass stabs, punchy kick and snare hits, energetic crash cymbal, groovy bass, shimmering shakers and sustained organ keys chord. It sounds joyful, happy and exciting.",False,False
4005,d6nURbq86zM.wav,The song is an instrumental. The tempo is medium with different sized bells played with gongs producing various tones with vibrato and echo effects. The sounds are very meditational and therapeutic in nature. The audio quality is bad.,False,False
4006,d6w3d9S1LVM.wav,"This is a metalcore/post-hardcore music piece. There is a male vocal singing using the vocal fry technique. A distant piano melody can be heard. There is an electronic drum beat with a heavy reverb effect. Later on, a string sound starts playing and adds texture to the melodic background. The atmosphere is dramatic and rebellious. This piece can be used in the soundtrack of a teenage drama movie, especially where one of the characters is experiencing a breaking point.",False,False
4008,d9r_kYpOvW8.wav,The song is an instrumental. The song is slow tempo with an organist playing a tune on a church organ and sounds of switches being turned on and off. The song is emotional and sounds devotional in nature. The audio quality is poor with ambient room sounds.,False,False
4011,dCCh6POPUeA.wav,This song contains acoustic drums playing together with an e-bass. An accordion is playing the main melody together with a flute playing in a higher register. This song may be playing while waiting in line for a phone call.,False,False
4012,dDKUjMHerLs.wav,"A male Russian singer sings this rap vocals with a female backup singer in vocal harmony. The song is fast tempo with techno drumming rhythm, percussive bass line, keyboard accompaniment and sonic effects. The song is a techno dance hit. The audio quality is poor.",False,False
4014,dHDosntsNho.wav,"A female singer sings in a huge arena live along with crowds singing along with  her in vocals. The song is medium tempo with steady drumming rhyme and giant drum rolls, violin playing solo, a brass band section  and orchestra playing along. The song is energetic, cheerful and highly popular. The audio quality is very poor with heavy ambient crowd noises.",False,False
4017,dKJk3JavNzo.wav,"A male vocalist sings this lively African song. The tempo is fast with synthesiser arrangements, bright drumming and African percussive instruments. This song is a happy, cheerful, colourful, infectious ,captivating Nigerian Music.",False,False
4020,dMfKImuNJjA.wav,"The low quality recording features muffled gunshots over a wide, low synth pad, reversed crash cymbal and haunting male vocals. It sounds suspenseful, intense and dramatic.",False,False
4023,dNQh2iLVAoY.wav,This audio contains someone playing a theremin. Playing around with the pitch. This may be playing in a comedic act.,False,False
4025,dPCj4WhTZ3c.wav,E-guitars are fingerpicking two different melodies in an arpeggio fashion while another distorted e-guitar is playing the main melody along with a -ebass breaking into the next part with the drums playing a loud groove with toms and crash cymbals. Before that part a male voice was talking before breaking into loud screaming in a deeper voice. This song may be playing live at a rock concert.,False,False
4027,dS8AZdmn8Wk.wav,"The low quality recording features a live performance of a classical song and it consists of sustained cello melody played over passionate piano melody, after which there is a plucked cello melody. It sounds emotional and passionate.",False,False
4030,dSyue3RJllA.wav,"This music is instrumental. The tempo is slow with an Oud solo. The music is minimalist, simple, melancholic, nostalgic, emotional, wistful, pensive; poignant and intense. This is Middle Eastern classical music.",False,False
4031,dT7uHHQEYHQ.wav,The low quality recording features a pop song that consists of harmonizing vocals singing over punchy snare and kick hits and shimmering cymbals. It sounds energetic and exciting.,False,False
4035,dUlQepCYXgw.wav,This song features a flute playing the main melody. The flute plays staccato notes and allows only the last note to be sustained. This is accompanied by a cello playing the same melody in the lower register. There are no voices in this song. This song is an instrumental. This folk song features no other instruments. This song can be played in an animation movie featuring fairies.,False,False
4038,dYVy7moyQCc.wav,"This music is instrumental. The tempo is fast with a spirited didgeridoo harmony. The music is droning, rhythmic, deep and rich with the rhythmic tapping /clapping. This is street busking with ambient sounds of people talking, bicycle bells and feet scuffling. The music is droning, hypnotic, meditative, trance and engaging.",False,False
4039,dakJh2CdT9Q.wav,"This is an ominous, haunting, mysterious track which would do well in a horror movie or game. There's a chilling piano motif, some knocking sounds and a low sustained synth that almost sounds like orchestral cello.",False,False
4040,dalyCstquy8.wav,"This pop song features a female voice singing the main melody. Female voices sing backing vocals in between lines at the beginning. After three bars, the female voices sing in harmony with the main voice. This is accompanied by programmed percussion playing a simple beat. The snare is played on the third count of every bar. Synth strings play an epic style melody in the background. The bass plays the root notes of the chords. A piano plays a descending run in the first bar. The mood of this song is romantic. This song can be played in a romantic movie.",False,False
4042,dbBlYyaFKTQ.wav,"The low quality recording features a classical song that consists of a brass solo melody played over sustained brass melody and short flute lick. It sounds emotional, joyful and the recording is noisy.",False,False
4043,dbenNuhAW_I.wav,This is a Vedic music piece. There are female vocals singing in a devotional manner. There is a veena playing a repeated theme for the melody. The rhythmic background is being provided by the tabla. The atmosphere is religious. This piece could be playing in the background at Hindu religious events.,False,False
4044,dbftWJH0OvA.wav,"This music is instrumental. The tempo is slow and steady with a droning monotone , crystal bowl harmony. The sound is sharp, repetitive, incessant, relaxing, trance, therapeutic , hypnotic vibrations used in meditation or sound healing/therapy.",False,False
4049,diSfkEkTVkE.wav,"The song is an instrumental. The tempo is medium with a DJ creating cool rhythmic structures; groovy drum rhythm, percussion hits, grunge tones and staccato notes. The song is exciting and energetic. The song is a techno dance tune.",False,False
4050,dj-DWiV1z9g.wav,This audio contains someone playing a complex groove on tablas along with someone playing a solo on a zitar with the same complex rhythm. This song may be playing in a live concert having a little solo together with instruments.,False,False
4052,dl1ljByerd8.wav,"The low quality recording features a live performance of a traditional song and it consists of flat male vocal and reverberant fruity male vocal singing over smooth bass and strings melody. It sounds very muddy, muffled and there is a harsh microphone feedback sound. The recording is noisy itself.",False,False
4053,dlhlQKTz3Vs.wav,This audio contains a male voice talking when someone starts playing a melody in the lower mid-range on a saxophone. This song may be playing live during a saxophone class.,False,False
4054,doHRurF8bf8.wav,"A male Hindi singer sings this tragic romantic song. The  song is medium tempo with a strong percussion line with tablas and other Indian percussion, strong bass line and a  sitar or guitar playing accompaniment. The song is sad yet romantic. The audio quality is average.",False,False
4058,dqQgzsNpwoQ.wav,"The low quality recording features an orchestra playing classical music and it consists of a mellow brass melody and soft strings melody. There are also some floor crackling sounds, while the recording is noisy itself. It sounds passionate and emotional.",False,False
4060,drJaSu3AWhQ.wav,"The low quality recording features a funky blues acoustic guitar melody. The recording is in mono, a bit noisy, reverberant - as it was probably recorded with a phone and it sounds passionate. There are also some strings creaking sounds, while the player is playing the instrument.",False,False
4061,drqKxGmdf8Y.wav,The low quality recording features a live performance of a folk song and it consists of harmonica solo melody over acoustic rhythm guitar chord progression. It sounds happy and fun. The recording is noisy and a bit reverberant as it was probably recorded with a poor quality microphone.,False,False
4063,dsVzafZik3c.wav,This is an R&B/hip-hop music piece. There is a female vocalist singing melodically. The melody is being played by the keyboard which has a crisp sound. There is a strong bass sound in the background. The rhythm is provided by a loud acoustic drum beat. The atmosphere is hip and urban. This piece could be used in the soundtrack of a drama movie that takes place in the big city.,False,False
4066,duMRKOb4E2w.wav,This audio contains a lot of people playing a complex snare roll groove in synchronicity along with people playing bass drums. The bass drums are overloading the speakers of the recording. This composition may be playing for an army celebration.,False,False
4068,dw4YwJppiec.wav,"This song has a cool vibe to it. The singer has a warm and suave tone to his voice and vocal delivery. This is an alternative rock song, with a slow tempo. It gives off a cool  and aloof vibe. There's reverb and echo on the singer's vocal.",False,False
4073,dzPPmuFUicc.wav,"The low quality recording features a country song that consists of a passionate male vocal singing over arpeggiated acoustic guitar melody, acoustic rhythm guitar chords, mandoline guitar melody and groovy bass. It sounds passionate, joyful and emotional.",False,False
4074,dzW5M4sCphI.wav,"A live recording of a brass ensemble in a chamber style arrangement. Natural reverb from a recital hall is present. The music features counterpoint amongst the different instruments, and the mood is stately and noble.",False,False
4077,e1PG31QlQmc.wav,"The low quality recording features a live performance of a folk song that consists of an echoing passionate male vocal singing over sustained strings melody, acoustic guitar melody and some crowd cheering and whistling sounds in the background. It sounds joyful, passionate and emotional overall.",False,False
4078,e1sWvJsGOAc.wav,"This is an exciting, epic cinematic orchestral piece. This kind of music would be used for a scene involving a chase or something thrilling. There are tubas, trombones, trumpets and french horns playing the same exciting motif.",False,False
4080,e4EwrAN6lvU.wav,"A male singer sings this passionate melody accompanied by crowds who are singing along  and cheering. The song is in medium tempo with a strong drumming rhythm, cymbals crashing, steady bass line and keyboard accompaniment. The song has extremely bad audio quality.",False,False
4082,e4abjaPD9R0.wav,"The Soft Metal song features a flat male vocal, alongside harmonizing male background vocals, singing over energetic cymbals, electric guitar melodies, distorted bass, punchy kick and snare hits and wide manic toms. It sounds aggressive and energetic.",False,False
4084,e5SK6olIYcY.wav,"This is a live recording of a traditional church choir singing Christmas carols. The music, in some ways, feels ethereal and like what is seen in  movies about what heaven would be like.",False,False
4085,e6lTl9JIW5Y.wav,"The low quality recording features a jazz performance that consists of saxophone solo melody played over shimmering cymbals, followed by trombone melody and walking double bass. It sounds warm, but dark, due to the poor quality microphone it was recorded with.",False,False
4089,e9ptOl22Duc.wav,"The low quality recording features a clarinet solo melody and bass clarinet melody playing. It sounds passionate and joyful, while the recording is noisy and in mono.",False,False
4090,eAFKjP7o1as.wav,This is the live performance of a Baroque music performance. There is a male vocalist singing at a very high pitch. The melody is being played by a harpsichord. There is a medieval sound to this piece. It could be used in the soundtrack of historical dramas that take place in Medieval Europe.,False,False
4093,eCyMTN6Hg5k.wav,"This music is an intense electronic instrumental . The tempo is slow with electric guitar,acoustic guitar and synthesiser arrangements. The music is grim, intense, boomy, serious, fervent and passionate.",False,False
4095,eISYX9koocM.wav,"The low quality recording features a live performance of a traditional pop song and it consists of an addictive female vocal singing over punchy kick and snare hits, groovy bass, electric guitar melody, strings melody and wooden percussion. There is a short snare roll, right before the bass drops. It sounds messy, a bit harsh, distorted, but also passionate, addictive and energetic.",False,False
4096,eJFZuX0WHgk.wav,This is a pop rock music piece being performed in the studio. There is a male vocalist singing melodically in the lead. The electric guitar is playing a simple tune with the bass guitar in the background. The acoustic drums are playing an upbeat rhythm with off-beat hi-hat strokes. The atmosphere is energetic. This piece could be used as the opening theme of a Korean teenage drama TV series.,False,False
4101,eRiGPyewJpI.wav,"The low quality recording features a muffled crowd talking in the background while there is a horn melody, alongside horn siren sound playing. It sounds like a traditional thing to do.",False,False
4102,eSIxvnEQ6R0.wav,"The low quality recording features a traditional song that consists of mellow synth pad chords, wide plucked echoing strings, wobbly percussion, wooden percussion and shimmering tambourine. It sounds happy and joyful - like something you would hear at some traditional festivals.",False,False
4104,eSsadT6mh7g.wav,"The low quality recording features some camera shuttering sound effects and a jazz song playing in the background. The song consists of a cool saxophone solo melody over groovy bass, easygoing electric guitar chords in the left channel of the stereo image and energetic drums. It sounds easygoing and energetic at the same time.",False,False
4107,eVjcfdxSFKQ.wav,"This music is an aggressive instrumental. The tempo is fast with hard hitting, vigorous drumming, keyboard harmony and synthesiser arrangements with siren sounds and a menacing, deep growl. The music is angry, aggressive, passionate, extreme,scary, sinister, suspenseful, gothic , hostile, belligerent, violent and combative. This music is Death metal/Death Core.",False,False
4110,eWNERam16Hg.wav,This is an Indian film music piece. It is an instrumental piece. There is a sitar playing the melody. The tabla percussion is keeping the rhythm in the background. The atmosphere is lively. This piece is a good folk dance accompaniment piece.,False,False
4111,eWSA0xubW7I.wav,"This is a Punjabi film music piece. At first, the melody is being played by the accordion. Then, it is being played by the flute. In the background, a bass guitar is playing. The rhythm is provided by the percussion. The atmosphere is vibrant. This piece could be used as an accompaniment piece for a folk dance course.",False,False
4114,eX1Hynef5Rc.wav,"The low quality recording features a hip hop song that contains a phone dialing sound effects, alongside filtered female vocal talking as the user is busy on the phone. In the second half of the loop, there are punchy kicks and snare hits playing. It sounds groovy and energetic overall.",False,False
4119,eZC1AP_JjXM.wav,This is a wedding march that belongs to Scottish folk music. It is an instrumental piece. The tune is being played by the French bagpipes at a medium-to-high pitch. The atmosphere is cheerful. This piece could be playing at a Scottish wedding. It could also be included in the soundtrack of a historical drama movie during wedding scenes.,False,False
4122,eZrrzGgTpfk.wav,This audio seems to contain two songs. In the beginning someone is strumming chords on acoustic drums while a male voice is singing in a high pitch. Then the song switches to a robotic voice sample singing. Then a digital drum comes in with a fat kick and bass sound creating the base together with the vocal sample. In the background you can hear scratching sounds. This song may be playing while working out.,False,False
4125,ecS6SJGkhIw.wav,"The low quality recording features a flat girl vocal talking over a folk song that consists of an arpeggiated guitar melody played over groovy bass, shimmering shakers and ""4 on the floor"" kick pattern. There are some birds chirping sounds in the background. It sounds energetic, fun and happy.",False,False
4126,echeYDYFhlY.wav,"This is a folk rock/alternative music piece. There is a male vocalist singing melodically in the lead. The main tune is played by the acoustic guitar with a rather quiet bass line in the background. There is a timid acoustic drum beat in the rhythmic background. The atmosphere is sentimental and melancholic. This piece could be used in the soundtrack of a drama TV series, especially during a scene where the episode would end with the characters daydreaming.",False,False
4128,eezaOfrLOkM.wav,"The low quality recording features an orchestra live performance and it contains a mellow brass section melody, sustained strings melody, soft piano chords and smooth double bass. It sounds easygoing and happy, like something you would listen to while trying to relax.",False,False
4130,ehJKd9HLA04.wav,"This music is a lively instrumental. The tempo is fast with a spirited violin which is most likely a pochette playing a spirited harmony. The music is upbeat, catchy, happy,cheerful, engaging and energetic. This instrumental is a folk song instrumental.",False,False
4137,en0haa37gnk.wav,"This music is instrumental. The tempo is slow with a droning vibration of a metal bowl called the Tibetan bowl or singing bowl. The music is a single note drone with vibrations and resonance. It is calming, meditative, stress relieving, meditative and soothing.",False,False
4138,en56uOGTwzg.wav,This is a beatbox performance played on a flute. There is a flushing sound effect in the beginning of the recording and then the performance begins. There is an eccentric feel to the piece. The sound effect in the beginning could be used in a soundboard while the flute can be sampled for use in beat-making.,False,False
4139,entThp930cw.wav,This house music features percussion being played to a Latin beat. There are no other instruments in this song. There are no voices in this song. This song can be played in a club.,False,False
4140,erHadqauC8A.wav,"This song is a simple instrumental. The tempo is medium with a lively tempo and melodic violin accompaniment. The tune is simple,refreshing, emphatic and mellifluous.",False,False
4145,ev_YCCuGVSs.wav,"Medium tempo rock drum beat with a half time feel, using only two chords played by acoustic guitar arpeggios, piano chords and a male singer. The mood is sentimental.",False,False
4147,evy2azZk3kE.wav,This audio contains a harp playing a fast melody along with a cuatro strumming chords. An e-bass is playing an almost walking bassline along with a high pitch stick hit playing a rhythm. A male voice is singing loud and in a higher pitch than other male voices are responding singing in harmonie. This song may be playing at a live concert.,False,False
4150,exD5okdopWc.wav,"The low quality recording features a folk song that consists of passionate male vocal singing over shimmering shakers, smooth bass, sustained strings melody and groovy piano melody. It sounds emotional, soulful and passionate - like something you would hear in movies.",False,False
4152,eyY6f4iQDH4.wav,This song features an electric guitar. A male voice is narrating about the major scale. The guitar plays a descending scale pattern from the high note in the scale to the low note. There are no other instruments in this song. There is no vocal melody in this song. This can be played for an instructional video on playing the guitar.,False,False
4154,f1NV9qTjOv8.wav,Someone is playing a fast melody on bagpipes in the lower higher register accompanied by a base drone sound. This song may be playing during a traditional ceremony or event.,False,False
4155,f1UMPPWbCrU.wav,"This is the recording of a radio play. There is a male voice narrating a story. As a transition piece, the bassoon plays a tune implying mystery and the brass section starts playing a little after. There is a theatrical aura to this piece. It could be used in the soundtrack of a movie as background music during scene transitions.",False,False
4158,f4jW2H6V7gk.wav,"A male singer sings this exciting melody with female backup singers in vocal harmony. The song is medium fast tempo with a strong bass line, steady drumming rhythm, keyboard accompaniment and a car horn playing percussively. The song has pretty bad audio quality. The song is a retro hip hop dance tune.",False,False
4162,f7OQTtTdgrA.wav,This song features the sound of a theremin. It starts off with the sound of a heartbeat played on the theremin itself. Then four ascending notes are played. There is a kind of continuous pad sound playing in the background. There are no other instruments in this song. There are no voices in this song.,False,False
4163,f8QGA4vN6HY.wav,"The song is an instrumental. The tempo is fast with a groovy jazz drumming rhythm with good brush works, strong bass line, piano accompaniment and various percussion hits. The song is groovy and energetic. The song is jazz fusion.",False,False
4169,fD1xB9lDbPQ.wav,"This song contains a male acapella group singing and beatboxing creating harmonies, bass and singers in the higher register. This song may be playing live for a talent show.",False,False
4170,fDMbNCdGXBc.wav,"The low quality recording features a country song being played on an acoustic rhythm guitar and raw male vocal singing over it. It sounds passionate and emotional, even though the recording is noisy and in mono.",False,False
4171,fE7tbn6Fnw4.wav,The low quality recording features a classical song that consists of a harpsichord melody played over strings and brass melody. It sounds emotional and passionate.,False,False
4172,fEFeRM5bT8o.wav,"The low quality recording features a Christmas song that consists of harmonizing vocals singing over synth bell melody, flute lick, groovy bass, acoustic rhythm guitar, shimmering bells, shimmering shakers and piano melody. It sounds happy, fun, euphoric, nostalgic and exciting - just like every Christmas song should sound.",False,False
4176,fFYMsrMGQtU.wav,"The clip features calm instrumentation, led by a theremin. The percussion is simple and derivative of hip hop. The tune is a sort of calm, soothing kind.",False,False
4179,fJ6ZeWYfLjA.wav,This comedy song features a male voice singing the main melody followed by another male continuing the melody. This is accompanied by a piano playing staccato chords in a melody similar to the voices. A choir sings vocables in harmony in the background. There are no other instruments in this song. This song can be played in a comedy movie.,False,False
4180,fKni4PUSxu4.wav,This song contains an acoustic piano playing a melody in the mid- to high range along with a simple bassline playing long notes. A saxophone is playing a loud melody in a higher key. In the background you can hear strings and some fast percussive rolls. THe audio contains white noise. This song may be playing on a romantic date.,False,False
4181,fM8elJ4jkic.wav,"The low quality recording features a live performance that consists of bagpipes melodies. It sounds soulful, passionate, cultural and the recording is in mono and noisy.",False,False
4182,fPIG7nrpgec.wav,"The low quality recording features shimmering bells that slowly fade out, leading into a funky electric guitar melody. It sounds cool and upbeat.",False,False
4184,fPYxUa1ZVAY.wav,"This is an instrumental flute music piece. The flute is playing a gentle melody while an acoustic guitar is playing an arpeggio in the background. There is a calming, relaxing atmosphere. This piece would fit perfectly in the background of a meditation video. It could also be used in the soundtrack of a documentary during serene scenery shots.",False,False
4188,fU9woCZqemw.wav,"The low quality recording features a shimmering bell melody, followed by some stuttering swing sound effects. It sounds passionate and addictive.",False,False
4190,fWfQxB2pVrc.wav,This folk song features a harmonica playing the main melody. This is accompanied by an acoustic guitar strumming chords. There are no other instruments in this song. This is an instrumental song. There are no voices in this song. The mood of this song is upbeat and happy. This song can be played in a movie scene involving a highway drive.,False,False
4191,fWu8vVSSkNQ.wav,"The low quality recording features a shofar tone played so loudly that the recording is distorted and harsh, aside from being already noisy itself. It is also in mono, as it was probably recorded with a phone.",False,False
4197,fYvUB-qy4IM.wav,This slow rock song features a male voice singing the main melody. This song starts off with a guitar playing hammer ons over three chords. The main part of the song starts off after this sequence. It starts off with a drum roll and a pentatonic run on the guitar. The voice comes in after the roll and the bass starts playing with the voice. The bass plays the root notes of the chords. The voice sings an emotional line. This song can be played in a movie based on the hippie culture.,False,False
4199,f_NR19LpA_E.wav,"This music is a mellow instrumental. The tempo is slow with a mellifluous flute harmony with trumpet, trombone tuba accompaniment , lively drumming and bass cello. The music is playful, sunny, melodic, animated and pleasant.",False,False
4201,fcpVyvn5vKk.wav,This is a stringed quartet playing a piece that feels positive and happy. The instruments are violin and cello and the style of playing is reminiscent of Indian style violin playing.,False,False
4202,fe10sxFSz_I.wav,This audio contains someone playing a harp picking a tremolo melody. A female opera voice starts singing along in a higher pitch. This is an amateur recording. You can hear recording noises and the whole audio is panned to the left side of the speakers. This song may be playing in a theaterhouse.,False,False
4208,fiAcNMpd2vM.wav,"The low quality recording features a live performance of a folk song that consists of a passionate male vocal singing over groovy bass, woodwind melody, punchy snare and wooden percussion. It sounds joyful, energetic and the recording is noisy.",False,False
4210,fjxD32KIHgE.wav,Solo percussion playing additive rhythms and polyrhythms.,False,False
4213,fmHbWq-7-iQ.wav,"The low quality recording features a soft metal song that consists of muffled male vocals, alongside wide background melodic male vocals, singing over filtered synth pad, uptempo toms rolls, punchy snare and kick hits and shimmering cymbals. It sounds energetic and addictive.",False,False
4215,fp0oCFL6w4o.wav,"This is a live performance of a rock music piece. There are male vocals singing melodically. The electric guitar is playing the main tune. The bass guitar is playing a simple bass line. In the rhythmic background, there is a simple acoustic drum beat. The atmosphere is cheerful. This piece can be used in the soundtrack of a feelgood TV series during the credits.",False,False
4217,fpbtmY9VfCw.wav,This is an electronic house music piece. There is a melodic pad playing a repeated tune for the melody. The strong bass and the loud electronic drums are playing as the essential backbone of the house music genre. There is a male voice sample that repeats the same word. There is a female voice sample that speaks occasionally. The atmosphere is energetic. This piece could be playing at nightclubs or dance clubs.,False,False
4218,fpdgtpBOh-c.wav,This slow pop ballad features two cellos playing in harmony. One cello plays the high notes. The second cello plays the bass notes. This is accompanied by a piano playing chords in the background. The mood of this song is romantic. There are no voices in this song. This song can be played in a romantic movie.,False,False
4219,frqnZb8Ssjo.wav,"This clip features a drum kit being played. Different parts of the drum kit are played. At the beginning, a female narrates the process in one line following which different parts of the kit are struck. This sound can be played in a drum test scenario.",False,False
4221,fsXQHyg5qDI.wav,"This song features a male giving instructions on playing a guitar. A distortion guitar is playing the root note and the fifth. After the instruction, the root note and the fifth is played individually. This song features only the male instruction voice and no vocal melody. There are no other instruments in this song. There is no percussion in this song.",False,False
4223,ftKCLRd9_no.wav,"The low quality recording features a flat male talking singing over ukulele chord progression, after which the flat male vocal is talking. It sounds like a tutorial and the recording is noisy and in mono.",False,False
4225,fvTh5m9RHZw.wav,"This is an instrument comedy music piece. There is a clarinet playing a goofy tune. Then, the clarinet stops and the strings section starts playing a dramatic melody. This piece could be sampled to be used as instrumentals in an advertisement jingle.",False,False
4227,fvpDYGzdRmo.wav,"The song is an instrumental. The tempo is medium with a recorder being played with a lot of heart, accompanied by  string section harmony. The song is emotional and has a lot of spirit. The song is a western classical music masterpiece.",False,False
4229,fw_cFbj9eHQ.wav,This audio contains a lot of people playing a percussive instrument. You can also hear stick hits. It seems like they're all playing the same rhythmic pattern. This song may be playing live in a drumming school.,False,False
4231,fxznho_kNPY.wav,"The song is an instrumental. The song is medium tempo with a violin, viola, cello playing a string harmony accompanied by an acoustic guitar strumming chords. The song is a western classical music piece.",False,False
4232,fyLctn3jNUs.wav,"This audio contains a female voice speaking. Then a loud theremin tone comes in, rising and falling in pitch. This is an amateur recording.",False,False
4234,g-ZOluGhMoA.wav,This is hardcore electronic music piece. The rhythmic background consists of a fast tempo electronic drum beat with a crisp sound. There is an aggressive fuzzy bass. The atmosphere is energetic. This piece could be used in the soundtrack of a mobile car racing game.,False,False
4236,g0AXzsecS5M.wav,The vocalist raps in a way that is more like a spoken story. The song is upbeat and energetic. The genre of music would be suitably described as rave or jungle music. It's an intense feeling song. The drum beat is simple and comes underneath a variety of sound effects like sirens and beeps.,False,False
4238,g0aOPWwNMFQ.wav,This piano song features a piano playing the backing chords. A violin plays the main melody. The melody is romantic but turns eerie at the end. There are no other instruments in this song. A male voice narrates two words toward the end of the song. This song can be played in a promotional video.,False,False
4240,g2H8i_TuhgI.wav,"This is a classical music piece in the style of a military march. There is a wind orchestra playing the melody. In the rhythmic background, marching band elements such as the snare drum, the bass drum, the cymbal and the triangle can be heard. There is an epic atmosphere. This piece would fit perfectly in the soundtrack of a war video game.",False,False
4244,g8XTU3OalGs.wav,This clip features a synth being played. The tone is that of an electric piano. This synth plays the bass notes as well as the treble notes. This song has no other instruments. This is an instrumental song with no voices. This song can be played in an instructional video for synthesizers.,False,False
4245,gAQiARaliPA.wav,This is an upbeat Arabic dance pop song. There's an energetic male singer with a heavily autotuned voice who sings to the beat. The beat features a four on the floor kick drum pattern and hi-hats being played in a pattern of 16th notes. There's a rapid repeated synth melody riff. The song would be heard at a dance club.,False,False
4248,gCSShNsw-_A.wav,"The song is an instrumental. The tempo is medium fast with strong metal drumming, groovy bass line, distorted guitar playing rhythm and cymbals crashing. The song is high on adrenaline and exciting. The audio quality is poor.",False,False
4253,gEYTdeQiFv8.wav,This is an Omani traditional music piece performed live on the street. The melody is being performed by the bagpipes. The atmosphere is vibrant and lively. This piece could be used in the soundtrack of a historical drama that takes place in the Gulf region during British imperial rule.,False,False
4257,gI-ovjTWBzo.wav,This song contains a male voice loudly singing in a higher key. A flutelike instrument is playing a melody out of tune accompanied by an accordion sound. This is an amateur recording.,False,False
4258,gIFg6jvXgb4.wav,"This clip features a low and reverberating synth, and then a bright and futuristic and spacey synth. The low synth sounds like a landing space ship.",False,False
4259,gIQ4QrKXjCc.wav,This is an instrumental progressive/math rock piece. The electric guitar is playing a complex solo with rapid procession of notes using the tapping technique. There is a reverberating piano sample in the background. The atmosphere is trippy. This piece can be used in the soundtrack of a video game that takes place in outer space.,False,False
4260,gMgN50wSnNc.wav,"This salsa song features a female voice singing the main melody. This is accompanied by percussion on a drum kit as well as on a congo. The congo gives this song the salsa feel. The drum kit plays the cowbell and high pitched snare drum to add more of the salsa vibe. The bass plays groovy fills. Trumpets, trombones and saxophones play fills in between lines. They play in harmony. A piano plays jazzy chords in the background. This song can be played in a dance club for a salsa night.",False,False
4262,gNpzuFPu6q8.wav,"The low quality recording features a passionate female vocalist singing over wooden percussion, synth lead melody and plucked strings melody playing in the background. It sounds passionate, emotional, joyful and traditional.",False,False
4263,gOhONZR_F7c.wav,A string digital drum is playing a simple groove along with a shaker sound. A piano is playing a neo-soul melody while a high pitched vocal sample is panning to both sides of the speakers. It almost sounds like a plucked strings instrument. On top of that a male voice is singing in a higher pitch. This song may be playing being on a date with someone you started going out with.,False,False
4264,gRGiTueWUVI.wav,"This song is a salsa song, with various layers of upbeat percussion which are suitable for dancing. There are bongo drums and maracas, played at a medium to high tempo. The vocalist has a dainty voice and sings in almost a high pitched voice in almost a whisper. There are brass instruments, especially trumpet and the song would be suitable for a salsa party.",False,False
4267,gTX4SG70cEY.wav,"A male vocalist sings this sad melody. The tempo is  slow with an acoustic guitar accompaniment and a droning keyboard harmony. The song is soft ,mellow, sad, emotional, sentimental, regretful , lonely and poignant. This song is an Alternative Rock/Indie.",False,False
